"","survey_id","Operation_date","year","month","day","enumerator","landing_site","BMU","fisher_id","household_id"
"130","2021-05-22 SS/UYO/SB/090/FF 2021-05-22 09:00:00",2021-05-22,"2021","May","22","CLAPERTON KAZUNGU","UYOMBO","UYOMBO","SS/UYO/SB/090/FF","SS/UYO/SB/090"
"131","2021-05-22 SS/UYO/SB/094/FF 2021-05-22 09:00:00",2021-05-22,"2021","May","22","CLAPERTON KAZUNGU","UYOMBO","UYOMBO","SS/UYO/SB/094/FF","SS/UYO/SB/094"
"132","2021-05-22 SS/UYO/SB/099/FF 2021-05-22 09:00:00",2021-05-22,"2021","May","22","CLAPERTON KAZUNGU","UYOMBO","UYOMBO","SS/UYO/SB/099/FF","SS/UYO/SB/099"
"133","2021-05-22 SS/UYO/SB/100/FF 2021-05-22 11:00:00",2021-05-22,"2021","May","22","CLAPERTON KAZUNGU","UYOMBO","UYOMBO","SS/UYO/SB/100/FF","SS/UYO/SB/100"
"134","2021-05-22 SS/UYO/SB/089/FF 2021-05-22 09:00:00",2021-05-22,"2021","May","22","CLAPERTON KAZUNGU","UYOMBO","UYOMBO","SS/UYO/SB/089/FF","SS/UYO/SB/089"
"135","2021-05-22 SS/UYO/SB/092/FF 2021-05-22 09:00:00",2021-05-22,"2021","May","22","CLAPERTON KAZUNGU","UYOMBO","UYOMBO","SS/UYO/SB/092/FF","SS/UYO/SB/092"
"136","2021-05-22 SS/UYO/SB/091/FF 2021-05-22 09:00:00",2021-05-22,"2021","May","22","CLAPERTON KAZUNGU","UYOMBO","UYOMBO","SS/UYO/SB/091/FF","SS/UYO/SB/091"
"137","2021-05-22 SS/UYO/SB/095/FF 2021-05-22 08:30:00",2021-05-22,"2021","May","22","CLAPERTON KAZUNGU","UYOMBO","UYOMBO","SS/UYO/SB/095/FF","SS/UYO/SB/095"
"138","2021-05-23 SS/UYO/SB/100/FF 2021-05-23 01:00:00",2021-05-23,"2021","May","23","CLAPERTON KAZUNGU","UYOMBO","UYOMBO","SS/UYO/SB/100/FF","SS/UYO/SB/100"
"139","2021-05-23 SS/UYO/SB/096/FF 2021-05-23 09:00:00",2021-05-23,"2021","May","23","CLAPERTON KAZUNGU","UYOMBO","UYOMBO","SS/UYO/SB/096/FF","SS/UYO/SB/099"
"140","2021-05-23 SS/UYO/SB/092/FF 2021-05-23 10:15:00",2021-05-23,"2021","May","23","CLAPERTON KAZUNGU","UYOMBO","UYOMBO","SS/UYO/SB/092/FF","SS/UYO/SB/092"
"141","2021-05-23 SS/UYO/SB/088/FF 2021-05-23 09:30:00",2021-05-23,"2021","May","23","CLAPERTON KAZUNGU","UYOMBO","UYOMBO","SS/UYO/SB/088/FF","SS/UYO/SB/088"
"142","2021-05-23 SS/UYO/SB/095/FF 2021-05-23 07:30:00",2021-05-23,"2021","May","23","CLAPERTON KAZUNGU","UYOMBO","UYOMBO","SS/UYO/SB/095/FF","SS/UYO/SB/095"
"143","2021-05-24 SS/UYO/SB/100/FF 2021-05-24 09:30:00",2021-05-24,"2021","May","24","CLAPERTON KAZUNGU","UYOMBO","UYOMBO","SS/UYO/SB/100/FF","SS/UYO/SB/100"
"144","2021-05-24 SS/UYO/SB/095/FF 2021-05-24 08:00:00",2021-05-24,"2021","May","24","CLAPERTON KAZUNGU","UYOMBO","UYOMBO","SS/UYO/SB/095/FF","SS/UYO/SB/095"
"145","2021-05-24 SS/UYO/SB/089/FF 2021-05-24 09:30:00",2021-05-24,"2021","May","24","CLAPERTON KAZUNGU","UYOMBO","UYOMBO","SS/UYO/SB/089/FF","SS/UYO/SB/089"
"146","2021-05-24 SS/UYO/SB/085/FF 2021-05-24 09:30:00",2021-05-24,"2021","May","24","CLAPERTON KAZUNGU","UYOMBO","UYOMBO","SS/UYO/SB/085/FF","SS/UYO/SB/085"
"147","2021-05-24 SS/UYO/SB/091/FF 2021-05-24 09:30:00",2021-05-24,"2021","May","24","CLAPERTON KAZUNGU","UYOMBO","UYOMBO","SS/UYO/SB/091/FF","SS/UYO/SB/091"
"148","2021-05-24 SS/UYO/SB/099/FF 2021-05-24 10:00:00",2021-05-24,"2021","May","24","CLAPERTON KAZUNGU","UYOMBO","UYOMBO","SS/UYO/SB/099/FF","SS/UYO/SB/099"
"149","2021-05-24 SS/UYO/SB/090/FF 2021-05-24 10:00:00",2021-05-24,"2021","May","24","CLAPERTON KAZUNGU","UYOMBO","UYOMBO","SS/UYO/SB/090/FF","SS/UYO/SB/090"
"150","2021-05-25 SS/UYO/SB/088/FF 2021-05-25 09:00:00",2021-05-25,"2021","May","25","CLAPERTON KAZUNGU","UYOMBO","UYOMBO","SS/UYO/SB/088/FF","SS/UYO/SB/088"
"151","2021-05-25 SS/UYO/SB/091/FF NaN",2021-05-25,"2021","May","25","CLAPERTON KAZUNGU","UYOMBO","UYOMBO","SS/UYO/SB/091/FF","SS/UYO/SB/091"
"152","2021-05-25 SS/UYO/SB/095/FF 2021-05-25 08:30:00",2021-05-25,"2021","May","25","CLAPERTON KAZUNGU","UYOMBO","UYOMBO","SS/UYO/SB/095/FF","SS/UYO/SB/095"
"153","2021-05-25 SS/UYO/SB/100/FF 2021-05-25 10:00:00",2021-05-25,"2021","May","25","CLAPERTON KAZUNGU","UYOMBO","UYOMBO","SS/UYO/SB/100/FF","SS/UYO/SB/100"
"154","2021-05-25 SS/UYO/SB/092/FF 2021-05-25 11:00:00",2021-05-25,"2021","May","25","CLAPERTON KAZUNGU","UYOMBO","UYOMBO","SS/UYO/SB/092/FF","SS/UYO/SB/092"
"155","2021-05-25 SS/UYO/SB/099/FF 2021-05-25 11:00:00",2021-05-25,"2021","May","25","CLAPERTON KAZUNGU","UYOMBO","UYOMBO","SS/UYO/SB/099/FF","SS/UYO/SB/099"
"156","2021-05-25 SS/UYO/SB/090/FF 2021-05-25 11:00:00",2021-05-25,"2021","May","25","CLAPERTON KAZUNGU","UYOMBO","UYOMBO","SS/UYO/SB/090/FF","SS/UYO/SB/090"
"157","2021-05-25 SS/UYO/SB/086/FF 2021-05-25 10:00:00",2021-05-25,"2021","May","25","CLAPERTON KAZUNGU","UYOMBO","UYOMBO","SS/UYO/SB/086/FF","SS/UYO/SB/086"
"158","2021-05-25 SS/UYO/SB/089/FF 2021-05-25 11:00:00",2021-05-25,"2021","May","25","CLAPERTON KAZUNGU","UYOMBO","UYOMBO","SS/UYO/SB/089/FF","SS/UYO/SB/089"
"159","2021-05-25 SS/UYO/SB/085/FF 2021-05-25 11:00:00",2021-05-25,"2021","May","25","CLAPERTON KAZUNGU","UYOMBO","UYOMBO","SS/UYO/SB/085/FF","SS/UYO/SB/085"
"160","2021-05-25 SS/UYO/SB/094/FF 2021-05-25 10:00:00",2021-05-25,"2021","May","25","CLAPERTON KAZUNGU","UYOMBO","UYOMBO","SS/UYO/SB/094/FF","SS/UYO/SB/094"
"161","2021-05-26 SS/UYO/SB/091/FF 2021-05-26 11:00:00",2021-05-26,"2021","May","26","CLAPERTON KAZUNGU","UYOMBO","UYOMBO","SS/UYO/SB/091/FF","SS/UYO/SB/091"
"162","2021-05-26 SS/UYO/SB/085/FF 2021-05-27 11:30:00",2021-05-26,"2021","May","26","CLAPERTON KAZUNGU","UYOMBO","UYOMBO","SS/UYO/SB/085/FF","SS/UYO/SB/085"
"163","2021-05-26 SS/UYO/SB/100/FF 2021-05-26 10:30:00",2021-05-26,"2021","May","26","CLAPERTON KAZUNGU","UYOMBO","UYOMBO","SS/UYO/SB/100/FF","SS/UYO/SB/100"
"164","2021-05-26 SS/UYO/SB/088/FF 2021-05-26 10:30:00",2021-05-26,"2021","May","26","CLAPERTON KAZUNGU","UYOMBO","UYOMBO","SS/UYO/SB/088/FF","SS/UYO/SB/088"
"165","2021-05-26 SS/UYO/SB/085/FF 2021-05-26 11:00:00",2021-05-26,"2021","May","26","CLAPERTON KAZUNGU","UYOMBO","UYOMBO","SS/UYO/SB/085/FF","SS/UYO/SB/085"
"166","2021-05-26 SS/MAY/SB/014/FF 2021-05-26 12:36:00",2021-05-26,"2021","May","26","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/014/FF","SS/MAY/SB/014"
"167","2021-05-26 SS/MAY/SB/006/FF 2021-05-26 13:15:00",2021-05-26,"2021","May","26","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/006/FF","SS/MAY/SB/006"
"168","2021-05-26 SS/MAY/SB/074/FF 2021-05-26 11:57:00",2021-05-26,"2021","May","26","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/074/FF","SS/MAY/SB/074"
"169","2021-05-26 SS/MAY/SB/013/FF 2021-05-26 12:36:00",2021-05-26,"2021","May","26","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/013/FF","SS/MAY/SB/013"
"170","2021-05-26 SS/MAY/SB/077/FF 2021-05-26 12:26:00",2021-05-26,"2021","May","26","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/077/FF","SS/MAY/SB/077"
"171","2021-05-26 SS/UYO/SB/089/FF 2021-05-26 11:00:00",2021-05-26,"2021","May","26","CLAPERTON KAZUNGU","UYOMBO","UYOMBO","SS/UYO/SB/089/FF","SS/UYO/SB/089"
"172","2021-05-26 SS/UYO/SB/097/FF 2021-05-26 11:00:00",2021-05-26,"2021","May","26","CLAPERTON KAZUNGU","UYOMBO","UYOMBO","SS/UYO/SB/097/FF","SS/UYO/SB/097"
"173","2021-05-26 SS/UYO/SB/086/FF 2021-05-26 10:30:00",2021-05-26,"2021","May","26","CLAPERTON KAZUNGU","UYOMBO","UYOMBO","SS/UYO/SB/086/FF","SS/UYO/SB/086"
"174","2021-05-27 SS/UYO/SB/089/FF 2021-05-27 11:30:00",2021-05-27,"2021","May","27","CLAPERTON KAZUNGU","UYOMBO","UYOMBO","SS/UYO/SB/089/FF","SS/UYO/SB/089"
"175","2021-05-27 SS/UYO/SB/090/FF 2021-05-27 11:30:00",2021-05-27,"2021","May","27","CLAPERTON KAZUNGU","UYOMBO","UYOMBO","SS/UYO/SB/090/FF","SS/UYO/SB/090"
"176","2021-05-27 SS/UYO/SB/100/FF 2021-05-27 09:00:00",2021-05-27,"2021","May","27","CLAPERTON KAZUNGU","UYOMBO","UYOMBO","SS/UYO/SB/100/FF","SS/UYO/SB/100"
"177","2021-05-27 SS/UYO/SB/099/FF 2021-05-27 11:00:00",2021-05-27,"2021","May","27","CLAPERTON KAZUNGU","UYOMBO","UYOMBO","SS/UYO/SB/099/FF","SS/UYO/SB/099"
"178","2021-05-27 SS/UYO/SB/095/FF 2021-05-27 08:30:00",2021-05-27,"2021","May","27","CLAPERTON KAZUNGU","UYOMBO","UYOMBO","SS/UYO/SB/095/FF","SS/UYO/SB/095"
"179","2021-05-27 SS/UYO/SB/088/FF 2021-05-27 11:00:00",2021-05-27,"2021","May","27","CLAPERTON KAZUNGU","UYOMBO","UYOMBO","SS/UYO/SB/088/FF","SS/UYO/SB/088"
"180","2021-05-27 SS/UYO/SB/086/FF 2021-05-27 11:00:00",2021-05-27,"2021","May","27","CLAPERTON KAZUNGU","UYOMBO","UYOMBO","SS/UYO/SB/086/FF","SS/UYO/SB/086"
"181","2021-05-27 SS/UYO/SB/091/FF 2021-05-27 11:30:00",2021-05-27,"2021","May","27","CLAPERTON KAZUNGU","UYOMBO","UYOMBO","SS/UYO/SB/091/FF","SS/UYO/SB/091"
"182","2021-05-28 SS/UYO/SB/088/FF NaN",2021-05-28,"2021","May","28","CLAPERTON KAZUNGU","UYOMBO","UYOMBO","SS/UYO/SB/088/FF","SS/UYO/SB/088"
"183","2021-05-28 SS/UYO/SB/095/FF 2021-05-28 11:30:00",2021-05-28,"2021","May","28","CLAPERTON KAZUNGU","UYOMBO","UYOMBO","SS/UYO/SB/095/FF","SS/UYO/SB/095"
"184","2021-05-28 SS/UYO/SB/089/FF 2021-05-28 12:00:00",2021-05-28,"2021","May","28","CLAPERTON KAZUNGU","UYOMBO","UYOMBO","SS/UYO/SB/089/FF","SS/UYO/SB/089"
"185","2021-05-28 SS/UYO/SB/100/FF 2021-05-28 00:00:00",2021-05-28,"2021","May","28","CLAPERTON KAZUNGU","UYOMBO","UYOMBO","SS/UYO/SB/100/FF","SS/UYO/SB/100"
"186","2021-05-28 SS/UYO/SB/085/FF 2021-05-28 11:30:00",2021-05-28,"2021","May","28","CLAPERTON KAZUNGU","UYOMBO","UYOMBO","SS/UYO/SB/085/FF","SS/UYO/SB/085"
"187","2021-05-28 SS/UYO/SB/092/FF 2021-05-28 12:00:00",2021-05-28,"2021","May","28","CLAPERTON KAZUNGU","UYOMBO","UYOMBO","SS/UYO/SB/092/FF","SS/UYO/SB/092"
"188","2021-05-28 SS/UYO/SB/096/FF 2021-05-28 00:00:00",2021-05-28,"2021","May","28","CLAPERTON KAZUNGU","UYOMBO","UYOMBO","SS/UYO/SB/096/FF","SS/UYO/SB/096"
"189","2021-05-28 SS/UYO/SB/091/FF 2021-05-28 12:00:00",2021-05-28,"2021","May","28","CLAPERTON KAZUNGU","UYOMBO","UYOMBO","SS/UYO/SB/091/FF","SS/UYO/SB/091"
"190","2021-05-28 SS/UYO/SB/099/FF 2021-05-28 12:00:00",2021-05-28,"2021","May","28","CLAPERTON KAZUNGU","UYOMBO","UYOMBO","SS/UYO/SB/099/FF","SS/UYO/SB/099"
"191","2021-05-28 SS/UYO/SB/090/FF 2021-05-28 12:00:00",2021-05-28,"2021","May","28","CLAPERTON KAZUNGU","UYOMBO","UYOMBO","SS/UYO/SB/090/FF","SS/UYO/SB/090"
"192","2021-05-29 SS/UYO/SB/088/FF 2021-05-29 09:00:00",2021-05-29,"2021","May","29","CLAPERTON KAZUNGU","UYOMBO","UYOMBO","SS/UYO/SB/088/FF","SS/UYO/SB/088"
"193","2021-05-29 SS/UYO/SB/085/FF 2021-05-29 12:30:00",2021-05-29,"2021","May","29","CLAPERTON KAZUNGU","UYOMBO","UYOMBO","SS/UYO/SB/085/FF","SS/UYO/SB/085"
"194","2021-05-29 SS/UYO/SB/089/FF 2021-05-29 12:30:00",2021-05-29,"2021","May","29","CLAPERTON KAZUNGU","UYOMBO","UYOMBO","SS/UYO/SB/089/FF","SS/UYO/SB/089"
"195","2021-05-29 SS/UYO/SB/095/FF 2021-05-29 10:00:00",2021-05-29,"2021","May","29","CLAPERTON KAZUNGU","UYOMBO","UYOMBO","SS/UYO/SB/095/FF","SS/UYO/SB/095"
"196","2021-05-29 SS/UYO/SB/100/FF 2021-05-29 12:30:00",2021-05-29,"2021","May","29","CLAPERTON KAZUNGU","UYOMBO","UYOMBO","SS/UYO/SB/100/FF","SS/UYO/SB/100"
"197","2021-05-29 SS/UYO/SB/092/FF 2021-05-29 12:30:00",2021-05-29,"2021","May","29","CLAPERTON KAZUNGU","UYOMBO","UYOMBO","SS/UYO/SB/092/FF","SS/UYO/SB/092"
"198","2021-05-29 SS/UYO/SB/090/FF 2021-05-29 12:30:00",2021-05-29,"2021","May","29","CLAPERTON KAZUNGU","UYOMBO","UYOMBO","SS/UYO/SB/090/FF","SS/UYO/SB/090"
"199","2021-05-29 SS/UYO/SB/091/FF 2021-05-29 12:30:00",2021-05-29,"2021","May","29","CLAPERTON KAZUNGU","UYOMBO","UYOMBO","SS/UYO/SB/091/FF","SS/UYO/SB/091"
"200","2021-05-29 SS/UYO/SB/099/FF 2021-05-29 12:30:00",2021-05-29,"2021","May","29","CLAPERTON KAZUNGU","UYOMBO","UYOMBO","SS/UYO/SB/099/FF","SS/UYO/SB/099"
"201","2021-05-29 SS/UYO/SB/086/FF 2021-05-29 12:30:00",2021-05-29,"2021","May","29","CLAPERTON KAZUNGU","UYOMBO","UYOMBO","SS/UYO/SB/086/FF","SS/UYO/SB/086"
"202","2021-05-30 SS/UYO/SB/096/FF 2021-05-30 13:30:00",2021-05-30,"2021","May","30","CLAPERTON KAZUNGU","UYOMBO","UYOMBO","SS/UYO/SB/096/FF","SS/UYO/SB/096"
"203","2021-05-30 SS/UYO/SB/092/FF 2021-05-30 13:30:00",2021-05-30,"2021","May","30","CLAPERTON KAZUNGU","UYOMBO","UYOMBO","SS/UYO/SB/092/FF","SS/UYO/SB/092"
"204","2021-05-30 SS/UYO/SB/100/FF 2021-05-30 13:30:00",2021-05-30,"2021","May","30","CLAPERTON KAZUNGU","UYOMBO","UYOMBO","SS/UYO/SB/100/FF","SS/UYO/SB/100"
"205","2021-05-30 SS/UYO/SB/094/FF 2021-05-30 12:00:00",2021-05-30,"2021","May","30","CLAPERTON KAZUNGU","UYOMBO","UYOMBO","SS/UYO/SB/094/FF","SS/UYO/SB/094"
"206","2021-05-30 SS/UYO/SB/088/FF 2021-05-30 08:00:00",2021-05-30,"2021","May","30","CLAPERTON KAZUNGU","UYOMBO","UYOMBO","SS/UYO/SB/088/FF","SS/UYO/SB/088"
"207","2021-05-30 SS/UYO/SB/095/FF 2021-05-30 10:30:00",2021-05-30,"2021","May","30","CLAPERTON KAZUNGU","UYOMBO","UYOMBO","SS/UYO/SB/095/FF","SS/UYO/SB/095"
"208","2021-05-31 SS/UYO/SB/095/FF 2021-05-31 10:30:00",2021-05-31,"2021","May","31","CLAPERTON KAZUNGU","UYOMBO","UYOMBO","SS/UYO/SB/095/FF","SS/UYO/SB/095"
"209","2021-05-31 SS/UYO/SB/085/FF 2021-05-31 14:00:00",2021-05-31,"2021","May","31","CLAPERTON KAZUNGU","UYOMBO","UYOMBO","SS/UYO/SB/085/FF","SS/UYO/SB/085"
"210","2021-05-31 SS/UYO/SB/089/FF 2021-05-31 14:00:00",2021-05-31,"2021","May","31","CLAPERTON KAZUNGU","UYOMBO","UYOMBO","SS/UYO/SB/089/FF","SS/UYO/SB/089"
"211","2021-05-31 SS/UYO/SB/096/FF 2021-05-31 14:00:00",2021-05-31,"2021","May","31","CLAPERTON KAZUNGU","UYOMBO","UYOMBO","SS/UYO/SB/096/FF","SS/UYO/SB/086"
"212","2021-05-31 SS/UYO/SB/100/FF 2021-05-31 08:00:00",2021-05-31,"2021","May","31","CLAPERTON KAZUNGU","UYOMBO","UYOMBO","SS/UYO/SB/100/FF","SS/UYO/SB/100"
"213","2021-05-31 SS/UYO/SB/092/FF 2021-05-31 14:00:00",2021-05-31,"2021","May","31","CLAPERTON KAZUNGU","UYOMBO","UYOMBO","SS/UYO/SB/092/FF","SS/UYO/SB/092"
"214","2021-05-31 SS/UYO/SB/099/FF 2021-05-31 14:00:00",2021-05-31,"2021","May","31","CLAPERTON KAZUNGU","UYOMBO","UYOMBO","SS/UYO/SB/099/FF","SS/UYO/SB/099"
"215","2021-05-31 SS/UYO/SB/090/FF 2021-05-31 14:00:00",2021-05-31,"2021","May","31","CLAPERTON KAZUNGU","UYOMBO","UYOMBO","SS/UYO/SB/090/FF","SS/UYO/SB/090"
"216","2021-05-31 SS/UYO/SB/091/FF 2021-05-31 14:00:00",2021-05-31,"2021","May","31","CLAPERTON KAZUNGU","UYOMBO","UYOMBO","SS/UYO/SB/091/FF","SS/UYO/SB/091"
"217","2021-06-01 SS/UYO/SB/088/FF 2021-06-01 09:00:00",2021-06-01,"2021","Jun","01","CLAPERTON KAZUNGU","UYOMBO","UYOMBO","SS/UYO/SB/088/FF","SS/UYO/SB/088"
"218","2021-06-01 SS/UYO/SB/090/FF 2021-06-01 14:30:00",2021-06-01,"2021","Jun","01","CLAPERTON KAZUNGU","UYOMBO","UYOMBO","SS/UYO/SB/090/FF","SS/UYO/SB/090"
"219","2021-06-01 SS/UYO/SB/089/FF 2021-06-01 14:30:00",2021-06-01,"2021","Jun","01","CLAPERTON KAZUNGU","UYOMBO","UYOMBO","SS/UYO/SB/089/FF","SS/UYO/SB/089"
"220","2021-06-01 SS/UYO/SB/085/FF 2021-06-01 14:30:00",2021-06-01,"2021","Jun","01","CLAPERTON KAZUNGU","UYOMBO","UYOMBO","SS/UYO/SB/085/FF","SS/UYO/SB/085"
"221","2021-06-01 SS/UYO/SB/099/FF 2021-06-01 14:30:00",2021-06-01,"2021","Jun","01","CLAPERTON KAZUNGU","UYOMBO","UYOMBO","SS/UYO/SB/099/FF","SS/UYO/SB/099"
"222","2021-06-01 SS/UYO/SB/094/FF 2021-06-01 15:00:00",2021-06-01,"2021","Jun","01","CLAPERTON KAZUNGU","UYOMBO","UYOMBO","SS/UYO/SB/094/FF","SS/UYO/SB/094"
"223","2021-06-01 SS/UYO/SB/096/FF 2021-06-01 14:30:00",2021-06-01,"2021","Jun","01","CLAPERTON KAZUNGU","UYOMBO","UYOMBO","SS/UYO/SB/096/FF","SS/UYO/SB/096"
"224","2021-06-01 SS/UYO/SB/095/FF 2021-06-01 09:00:00",2021-06-01,"2021","Jun","01","CLAPERTON KAZUNGU","UYOMBO","UYOMBO","SS/UYO/SB/095/FF","SS/UYO/SB/095"
"225","2021-06-01 SS/UYO/SB/095/FF 2021-06-01 14:30:00",2021-06-01,"2021","Jun","01","CLAPERTON KAZUNGU","UYOMBO","UYOMBO","SS/UYO/SB/095/FF","SS/UYO/SB/086"
"226","2021-06-01 SS/UYO/SB/091/FF 2021-06-01 14:30:00",2021-06-01,"2021","Jun","01","CLAPERTON KAZUNGU","UYOMBO","UYOMBO","SS/UYO/SB/091/FF","SS/UYO/SB/091"
"227","2021-06-01 SS/UYO/SB/092/FF 2021-06-01 15:00:00",2021-06-01,"2021","Jun","01","CLAPERTON KAZUNGU","UYOMBO","UYOMBO","SS/UYO/SB/092/FF","SS/UYO/SB/092"
"228","2021-06-02 SS/UYO/SB/095/FF 2021-06-02 09:30:00",2021-06-02,"2021","Jun","02","CLAPERTON KAZUNGU","UYOMBO","UYOMBO","SS/UYO/SB/095/FF","SS/UYO/SB/095"
"229","2021-06-02 SS/UYO/SB/088/FF 2021-06-02 09:30:00",2021-06-02,"2021","Jun","02","CLAPERTON KAZUNGU","UYOMBO","UYOMBO","SS/UYO/SB/088/FF","SS/UYO/SB/088"
"230","2021-06-02 SS/UYO/SB/100/FF 2021-06-02 11:00:00",2021-06-02,"2021","Jun","02","CLAPERTON KAZUNGU","UYOMBO","UYOMBO","SS/UYO/SB/100/FF","SS/UYO/SB/100"
"231","2021-06-02 SS/UYO/SB/086/FF 2021-06-02 15:00:00",2021-06-02,"2021","Jun","02","CLAPERTON KAZUNGU","UYOMBO","UYOMBO","SS/UYO/SB/086/FF","SS/UYO/SB/086"
"232","2021-06-02 SS/UYO/SB/092/FF 2021-06-02 15:30:00",2021-06-02,"2021","Jun","02","CLAPERTON KAZUNGU","UYOMBO","UYOMBO","SS/UYO/SB/092/FF","SS/UYO/SB/092"
"233","2021-06-02 SS/UYO/SB/099/FF 2021-06-02 16:00:00",2021-06-02,"2021","Jun","02","CLAPERTON KAZUNGU","UYOMBO","UYOMBO","SS/UYO/SB/099/FF","SS/UYO/SB/099"
"234","2021-06-02 SS/UYO/SB/090/FF 2021-06-02 16:00:00",2021-06-02,"2021","Jun","02","CLAPERTON KAZUNGU","UYOMBO","UYOMBO","SS/UYO/SB/090/FF","SS/UYO/SB/090"
"235","2021-06-02 SS/UYO/SB/091/FF 2021-06-02 16:00:00",2021-06-02,"2021","Jun","02","CLAPERTON KAZUNGU","UYOMBO","UYOMBO","SS/UYO/SB/091/FF","SS/UYO/SB/091"
"236","2021-06-02 SS/UYO/SB/085/FF 2021-06-02 16:00:00",2021-06-02,"2021","Jun","02","CLAPERTON KAZUNGU","UYOMBO","UYOMBO","SS/UYO/SB/085/FF","SS/UYO/SB/085"
"237","2021-06-02 SS/MAY/SB/064/FF 2021-06-02 17:48:00",2021-06-02,"2021","Jun","02","CELESTINE N. ALI","MAYUNGU","MAYUNGU","SS/MAY/SB/064/FF","SS/MAY/SB/064"
"238","2021-06-02 SS/MAY/SB/017/FF 2021-06-02 12:12:00",2021-06-02,"2021","Jun","02","CELESTINE N. ALI","MAYUNGU","MAYUNGU","SS/MAY/SB/017/FF","SS/MAY/SB/017"
"239","2021-06-02 SS/MAY/SB/082/FF 2021-06-02 12:12:00",2021-06-02,"2021","Jun","02","CELESTINE N. ALI","MAYUNGU","MAYUNGU","SS/MAY/SB/082/FF","SS/MAY/SB/082"
"240","2021-06-02 SS/MAY/SB/083/FF 2021-06-02 12:12:00",2021-06-02,"2021","Jun","02","CELESTINE N. ALI","MAYUNGU","MAYUNGU","SS/MAY/SB/083/FF","SS/MAY/SB/083"
"241","2021-06-02 SS/MAY/SB/048/FF 2021-06-02 17:48:00",2021-06-02,"2021","Jun","02","CELESTINE N. ALI","MAYUNGU","MAYUNGU","SS/MAY/SB/048/FF","SS/MAY/SB/048"
"242","2021-06-02 SS/MAY/SB/017/FF 2021-06-02 12:53:00",2021-06-02,"2021","Jun","02","CELESTINE N. ALI","MAYUNGU","MAYUNGU","SS/MAY/SB/017/FF","SS/MAY/SB/017"
"243","2021-06-02 SS/MAY/SB/028/FF 2021-06-02 12:57:00",2021-06-02,"2021","Jun","02","CELESTINE N. ALI","MAYUNGU","MAYUNGU","SS/MAY/SB/028/FF","SS/MAY/SB/028"
"244","2021-06-02 SS/MAY/SB/052/FF 2021-06-02 12:57:00",2021-06-02,"2021","Jun","02","CELESTINE N. ALI","MAYUNGU","MAYUNGU","SS/MAY/SB/052/FF","SS/MAY/SB/052"
"245","2021-06-02 SS/MAY/SB/006/FF 2021-06-02 12:15:00",2021-06-02,"2021","Jun","02","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/006/FF","SS/MAY/SB/006"
"246","2021-06-02 SS/MAY/SB/048/FF 2021-06-02 11:48:00",2021-06-02,"2021","Jun","02","CELESTINE N. ALI","MAYUNGU","MAYUNGU","SS/MAY/SB/048/FF","SS/MAY/SB/048"
"247","2021-06-02 SS/MAY/SB/064/FF 2021-06-02 11:48:00",2021-06-02,"2021","Jun","02","CELESTINE N. ALI","MAYUNGU","MAYUNGU","SS/MAY/SB/064/FF","SS/MAY/SB/064"
"248","2021-06-02 SS/MAY/SB/063/FF 2021-06-02 11:48:00",2021-06-02,"2021","Jun","02","CELESTINE N. ALI","MAYUNGU","MAYUNGU","SS/MAY/SB/063/FF","SS/MAY/SB/063"
"249","2021-06-02 SS/MAY/SB/034/FF 2021-06-02 13:15:00",2021-06-02,"2021","Jun","02","CELESTINE N. ALI","MAYUNGU","MAYUNGU","SS/MAY/SB/034/FF","SS/MAY/SB/034"
"250","2021-06-02 SS/MAY/SB/076/FF 2021-06-02 12:15:00",2021-06-02,"2021","Jun","02","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/076/FF","SS/MAY/SB/076"
"251","2021-06-02 SS/MAY/SB/074/FF 2021-06-02 13:15:00",2021-06-02,"2021","Jun","02","KADZO BAYA","MAYUNGU","MAYUNGU","SS/MAY/SB/074/FF","SS/MAY/SB/074"
"252","2021-06-02 SS/UYO/SB/089/FF 2021-06-02 16:00:00",2021-06-02,"2021","Jun","02","CLAPERTON KAZUNGU","UYOMBO","UYOMBO","SS/UYO/SB/089/FF","SS/UYO/SB/089"
"253","2021-06-03 SS/UYO/SB/095/FF 2021-06-03 08:30:00",2021-06-03,"2021","Jun","03","CLAPERTON KAZUNGU","UYOMBO","UYOMBO","SS/UYO/SB/095/FF","SS/UYO/SB/095"
"254","2021-06-03 SS/UYO/SB/100/FF 2021-06-03 08:00:00",2021-06-03,"2021","Jun","03","CLAPERTON KAZUNGU","UYOMBO","UYOMBO","SS/UYO/SB/100/FF","SS/UYO/SB/100"
"255","2021-06-03 SS/UYO/SB/085/FF 2021-06-03 17:30:00",2021-06-03,"2021","Jun","03","CLAPERTON KAZUNGU","UYOMBO","UYOMBO","SS/UYO/SB/085/FF","SS/UYO/SB/085"
